LB-404SC|0|4.50|0|4.09
LB-406|0|4.14|0|3.76
LB-406S|0|4.38|0|3.98
LB-406SC|0|5.03|0|4.58
LB-408|0|5.35|0|4.86
LB-408S|0|5.54|0|5.04
LB-408SC|0|6.43|0|5.84
LB-410|0|6.59|0|5.99
LB-410S|0|6.77|0|6.15
LB-410SC|0|7.81|0|7.10
LB-412|0|8.24|0|7.49
LB-412S|0|8.27|0|7.52
LB-414|0|20.08|0|18.25
LB-416|0|22.49|0|20.45
LB-504|0|5.84|0|5.31
LB-504S|0|6.05|0|5.50
LB-506|0|6.77|0|6.15
LB-506S|0|6.97|0|6.34
LB-506SC|0|7.69|0|6.99
LB-508|0|7.89|0|7.18
LB-508S|0|8.08|0|7.35
LB-508SC|0|8.83|0|8.03
LB-510|0|10.74|0|9.76
LB-510S|0|10.95|0|9.96
LB-510SC|0|11.99|0|10.90
LB-512|0|15.51|0|14.10
LB-512S|0|15.80|0|14.36
LB-514|0|22.55|0|20.50
LB-516|0|26.30|0|23.91
LB-604|0|3.77|0|3.43
LB-604S|0|3.98|0|3.62
LB-606|0|4.53|0|4.12
LB-606S|0|4.74|0|4.31
LB-606SC|0|5.46|0|4.97
LB-608|0|5.88|0|5.35
LB-608S|0|6.08|0|5.53
LB-608SC|0|6.83|0|6.21
LB-610|0|7.91|0|7.19
LB-610S|0|8.12|0|7.38
LB-610SC|0|9.17|0|8.34
LB-612|0|10.12|0|9.20
LB-612S|0|10.41|0|9.46
LB-614|0|13.00|0|11.82
LB-714|0|5.30|0|4.82
LB-714S|0|5.50|0|5.00
LB-716|0|6.05|0|5.50
LB-716S|0|6.25|0|5.68
LB-718|0|7.29|0|6.62
LB-718S|0|7.49|0|6.81
LB-720|0|9.18|0|8.35
LB-720S|0|9.40|0|8.54
LB-722|0|11.93|0|10.84
LB-722S|0|12.22|0|11.11
LB-724|0|16.28|0|14.80
LB-814|0|4.06|0|3.69
LB-814S|0|4.28|0|3.89
LB-816|0|7.43|0|6.75
LB-816S|0|7.64|0|6.95
LB-818|0|9.13|0|8.30
LB-818S|0|9.34|0|8.49
LB-820|0|12.54|0|11.40
LB-820S|0|12.74|0|11.58
LB-822|0|16.09|0|14.63
LB-822S|0|16.38|0|14.89
LB-906|0|6.15|0|5.59
LB-908|0|8.12|0|7.38
LM-414|0|3.76|0|3.42
LM-414S|0|3.97|0|3.61
LM-416|0|4.24|0|3.85
LM-416S|0|4.44|0|4.04
LM-416SC|0|5.15|0|4.68
LM-418|0|6.36|0|5.78
LM-418S|0|6.57|0|5.97
LM-418SC|0|7.30|0|6.64
LM-420|0|7.92|0|7.20
LM-420S|0|8.10|0|7.36
LM-420SC|0|9.13|0|8.30
LM-422|0|9.54|0|8.67
LM-422S|0|9.83|0|8.94
LM-424|0|15.07|0|13.70
LM-436|0|3.76|0|3.42
LM-436S|0|3.97|0|3.61
LM-438|0|5.86|0|5.32
LM-438S|0|6.05|0|5.50
LM-440|0|7.29|0|6.62
LM-440S|0|7.51|0|6.83
LM-442|0|8.96|0|8.14
LM-442S|0|9.25|0|8.41
LM-514|0|5.98|0|5.44
LM-514S|0|6.20|0|5.64
LM-516|0|7.10|0|6.45
LM-516S|0|7.30|0|6.64
LM-516SC|0|8.02|0|7.29
LM-518|0|9.35|0|8.50
LM-518S|0|9.54|0|8.67
LM-518SC|0|10.28|0|9.35
LM-520|0|11.90|0|10.82
LM-520S|0|12.11|0|11.01
LM-520C|0|12.85|0|11.68
LM-522|0|16.23|0|14.75
LM-522S|0|16.53|0|15.03
LM-524|0|23.92|0|21.75
LM-614|0|4.23|0|3.84
LM-614S|0|4.44|0|4.04
LM-616|0|5.07|0|4.61
LM-616S|0|5.30|0|4.82
LM-618|0|6.35|0|5.77
LM-618S|0|6.57|0|5.97
LM-618SC|0|7.30|0|6.64
LM-620|0|8.94|0|8.13
LM-620S|0|9.16|0|8.33
LM-622|0|11.59|0|10.53
LM-622S|0|11.88|0|10.80
LM-624|0|14.66|0|13.33
LM-704|0|5.30|0|4.82
LM-704S|0|5.50|0|5.00
LM-706|0|6.25|0|5.68
LM-706S|0|6.45|0|5.87
